Instance,Horizon,Time Mean,Time StDev,Solving Mean,Solving StDev,Grounding Mean,Grounding StDev
24,16,37.59534,2.7958802239485627,33.50428,2.6412184442607227,4.09106,0.16260628660800389
18,17,30.34995,0.46385859424456666,25.57434,0.44520351083589416,4.77561,0.05818655039151784
13,18,67.25279,7.582875336545891,62.2178,7.295683565428854,5.0349900000000005,0.29106268181866757
7,19,63.53056,21.79850954005986,58.501979999999996,20.789982388563192,5.028580000000001,1.0112178993668977
1,20,44.67361,0.9945963588666041,37.8916,0.9299411407462975,6.78201,0.0993128405747735
5,21,110.68367,10.712816421365522,103.43553,10.404497697266516,7.248139999999999,0.31557265631569237
3,22,157.46009,27.46803096791695,149.79993,26.755601711691078,7.660159999999999,0.7221222751044447
9,24,243.21518,52.58321642966018,234.24534,51.333771687270435,8.96984,1.2649115808920215
