Instance,Horizon,Time Mean,Time StDev,Solving Mean,Solving StDev,Grounding Mean,Grounding StDev
24,16,19.67095,0.899696440108237,18.66715,0.8805402998710337,1.0037999999999998,0.023723150692685744
18,17,6.04604,0.09607088292221815,4.90185,0.08506520078056823,1.14419,0.018410413719776426
13,18,72.91624,19.241477466487165,71.89149,19.085938155687483,1.0247499999999998,0.15664289793906228
7,19,79.38312,8.790270618189753,78.12506,8.726467203568092,1.2580599999999993,0.06646041124328134
1,20,52.31183,5.414446538127644,50.94983,5.349348717187992,1.3619999999999997,0.06757517325471009
5,21,47.71979,2.791014743581425,46.25919,2.7440919408243176,1.4605999999999995,0.05175056726376239
3,22,130.68933,37.094267059042636,129.4936,36.868514484899336,1.1957300000000008,0.24037781099802424
9,24,282.2476,25.09169674484676,280.83222,24.88796358251202,1.4153800000000016,0.23993390419830027
